Growth Rate (%),Valuation (USD),Investment_Risk,Investor_Concentration,ROI,Growth_Efficiency,Value_Creation,Startup Name,Industry,Funding Rounds,Investment Amount (USD),Number of Investors,Country,Year Founded,cluster,risk_return
60.81,12010652855.448,0.2805579973341349,0.0059693190922156,2.564325414003559,1.804619873991619e-08,0.0758367109362459,Startup_144,AI,1,3369684711.8,47,Brazil,2022,0,Low risk low return
37.06,22688495648.328,0.2101036098218038,0.0210103609821803,3.7595564914288464,7.774387791345337e-09,0.4759556491428846,Startup_145,EdTech,10,4766934837.14,10,France,2005,0,Low risk low return
142.43,15444336263.034,0.2530583428408351,0.0081631723497043,2.9516579013914006,3.644278558233164e-08,0.1274728355287548,Startup_146,Fintech,9,3908318141.0,31,Germany,2018,0,Low risk low return
192.97,14035036447.835,0.3397985033323988,0.0082877683739609,1.942920554955408,4.046269360257677e-08,0.0717785501208636,Startup_147,SaaS,9,4769084379.19,41,China,2021,0,Low risk low return
68.54,16105806924.645,0.3076996791633421,0.0099257961020432,2.249922140702496,1.383039450093612e-08,0.1048361980871773,Startup_148,EdTech,10,4955751623.38,31,Canada,2014,0,Low risk low return
36.1,1496492548.4850998,0.6086045438996506,0.0760755679874563,0.6431030790412313,3.963669663001936e-08,0.2053878848801539,Startup_149,SaaS,2,910772164.92,8,India,2013,0,Low risk low return
92.8,2107219309.2614,0.5553267967965634,0.0617029774218403,0.8007414836967373,7.930299848364166e-08,0.2000823870774152,Startup_150,EdTech,10,1170195349.16,9,Canada,2022,0,Low risk low return
65.59,5472960035.6731,0.359409595449034,0.0211417409087667,1.7823408519481352,3.3344613388325965e-08,0.1636671089381255,Startup_151,Fintech,6,1967034352.33,17,Australia,2007,0,Low risk low return
157.7,2548933014.4338,0.2437187261619715,0.0076162101925616,3.1030905410830685,2.5385421063037705e-07,0.1282215794088458,Startup_152,Biotech,2,621222707.35,32,UK,2007,0,Low risk low return
69.58,6159536137.7427,0.3467965397931448,0.0288997116494287,1.883535114267501,3.2573292657758555e-08,0.2402945928556251,Startup_153,Biotech,10,2136105819.3,12,India,2020,0,Low risk low return
118.16,11722669062.171,0.20206696609,0.0063145926903125,3.948854428559109,4.9882551164525446e-08,0.1546517008924721,Startup_154,EdTech,3,2368764171.87,32,France,2002,0,Low risk low return
198.98,3928588827.5011,0.2090121337035671,0.0080389282193679,3.784411231446767,2.423267459727589e-07,0.1840158165941064,Startup_155,Blockchain,1,821122733.28,26,Germany,2019,0,Low risk low return
33.75,19249131120.151,0.2483282103027465,0.0049665642060549,3.0269287117273604,7.060518377295578e-09,0.0805385742345472,Startup_156,Biotech,5,4780102280.95,50,USA,2019,0,Low risk low return
49.31,6711381134.8821,0.417823115359289,0.417823115359289,1.393357292212263,1.758452481048968e-08,2.393357292212263,Startup_157,AI,4,2804170174.14,1,India,2008,0,Low risk low return
143.16,5972236369.3723,0.2027308461783561,0.0081092338471342,3.9326484787629794,1.1824012188150005e-07,0.1973059391505191,Startup_158,EdTech,9,1210756532.74,25,Singapore,2011,0,Low risk low return
34.61,13459651069.247,0.2511608714436847,0.0069766908734356,2.9815119061020607,1.0238016302297912e-08,0.1105975529472794,Startup_159,AI,4,3380537691.88,36,Brazil,2011,0,Low risk low return
51.38,22098096261.675,0.210967737957832,0.0049062264641356,3.740061251450108,1.102105557942964e-08,0.1102339825918629,Startup_160,AI,8,4661985381.5,43,China,2012,0,Low risk low return
104.06,1371906998.9825,0.2977062281793999,0.0496177046965666,2.359016054569717,2.547834590083489e-07,0.5598360090949529,Startup_161,AI,1,408425258.08,6,Brazil,2020,0,Low risk low return
53.66,8347575180.9264,0.2340113433938802,0.0053184396225881,3.2732971209726043,2.7469668561396772e-08,0.0971203891130137,Startup_162,EdTech,1,1953427282.17,44,UK,2019,0,Low risk low return
198.66,7771127335.7121,0.2713019482992175,0.0904339827664058,2.6859300357736657,9.422659406721685e-08,1.2286433452578884,Startup_163,AI,6,2108321986.66,3,Australia,2020,0,Low risk low return
124.32,12689109686.174,0.2033190728370083,0.0072613954584645,3.918377730364993,4.8187204190157823e-08,0.1756563475130354,Startup_164,E-commerce,8,2579938016.52,28,Germany,2018,0,Low risk low return
106.38,8885946522.6376,0.2017564807634974,0.0067252160254499,3.956470276522209,5.9337438805553854e-08,0.1652156758840736,Startup_165,HealthTech,3,1792797298.66,30,France,2018,0,Low risk low return
161.14,7460309814.816,0.298268685898386,0.0271153350816714,2.3526818176973467,7.241671747074422e-08,0.3047892561543042,Startup_166,Fintech,7,2225176804.86,11,Singapore,2017,0,Low risk low return
194.8,13331722858.072,0.2956959257574982,0.0164275514309721,2.3818524805110277,4.941483334276422e-08,0.1878806933617237,Startup_167,AI,4,3942136132.46,18,Canada,2011,0,Low risk low return
58.52,3323018202.0463,0.6172084439703058,0.0123441688794061,0.6201981838863349,2.853249424352905e-08,0.0324039636777266,Startup_168,SaaS,5,2050994893.77,50,Australia,2015,0,Low risk low return
84.16,3463957403.99,0.4322192160259954,0.1080548040064988,1.3136407705201516,5.621200971544572e-08,0.578410192630038,Startup_169,EdTech,1,1497188953.5,4,India,2013,0,Low risk low return
26.14,9372294266.0599,0.2982499473146754,0.0271136315740614,2.3528924615196227,9.351457226595235e-09,0.304808405592693,Startup_170,EdTech,7,2795286271.07,11,Brazil,2005,0,Low risk low return
29.379999999999995,10407319506.515,0.3910559657587403,0.0162939985732808,1.5571787354266935,7.2189492404653095e-09,0.1065491139761122,Startup_171,E-commerce,6,4069844380.58,24,China,2015,0,Low risk low return
20.569999999999997,231893726.7408304,0.3193567493215014,0.0077891890078414,2.1312943976433214,2.777596732123336e-07,0.0763730340888615,Startup_172,SaaS,9,74056826.76,41,Canada,2009,0,Low risk low return
117.18,7671882583.8529,0.5423226599879067,0.0319013329404651,0.843920739034395,2.8163964951029983e-08,0.1084659258255526,Startup_173,AI,8,4160635769.99,17,Canada,2021,0,Low risk low return
146.5,3529517302.8014,0.3531025268216757,0.0080250574277653,1.8320386404513649,1.1754968887581913e-07,0.0643645145557128,Startup_174,E-commerce,7,1246281478.08,44,USA,2022,0,Low risk low return
144.39,5677567960.2755,0.3810612527190282,0.0165678805530012,1.6242500198185728,6.673904443113298e-08,0.1140978269486335,Startup_175,Fintech,10,2163501159.34,23,India,2018,0,Low risk low return
174.66,9708896500.8314,0.3114250069738699,0.1557125034869349,2.211045926327634,5.7765708125980966e-08,1.6055229631638168,Startup_176,E-commerce,10,3023593160.48,2,Germany,2011,0,Low risk low return
74.68,17218730897.773,0.2336122821241288,0.0233612282124128,3.280596854358259,1.8565536274500945e-08,0.4280596854358259,Startup_177,AI,6,4022507020.31,10,Canada,2018,0,Low risk low return
190.91,8690078938.9767,0.3037636407386699,0.0060752728147733,2.292033232049347,7.232179002559758e-08,0.0658406646409869,Startup_178,Blockchain,8,2639730016.81,50,Germany,2023,0,Low risk low return
190.16,6492509510.2325,0.459096091762715,0.0093693079951574,1.1781932321847175,6.379739981580912e-08,0.0444529231058105,Startup_179,EdTech,8,2980685741.88,49,Brazil,2015,0,Low risk low return
129.84,19523891245.314,0.2348443392236412,0.0065234538673233,3.258139682250141,2.8317964354367954e-08,0.1182816578402816,Startup_180,Biotech,5,4585075338.58,36,Germany,2002,0,Low risk low return
135.39,14970962379.875,0.2319310255717168,0.0115965512785858,3.3116266895943323,3.899222526194409e-08,0.2155813344797166,Startup_181,Fintech,9,3472230658.56,20,Singapore,2022,0,Low risk low return
79.06,10097355729.53,0.2651162454909969,0.0088372081830332,2.771930302301897,2.9533356820129445e-08,0.1257310100767299,Startup_182,SaaS,5,2676973040.4,30,Singapore,2019,0,Low risk low return
69.53,3760108625.5216,0.2286529974358745,0.0120343682860986,3.373439277919149,8.087139582344804e-08,0.2301810146273236,Startup_183,Blockchain,2,859760107.91,19,USA,2006,0,Low risk low return
36.78999999999999,15939288190.454,0.2960374106922775,0.006884590946332,2.37795144762792,7.796761829845014e-09,0.0785570104099516,Startup_184,Fintech,2,4718625604.18,43,France,2021,0,Low risk low return
119.32,9752567479.6145,0.2214444383270616,0.0553611095817654,3.5158054433638712,5.5249646478065264e-08,1.1289513608409676,Startup_185,E-commerce,10,2159651827.77,4,Germany,2013,0,Low risk low return
146.31,9807518461.7753,0.348630012525215,0.0112461294362972,1.8683703756792136,4.2790770295390235e-08,0.0925280766348133,Startup_186,E-commerce,9,3419195284.17,31,Australia,2000,0,Low risk low return
163.14,9430583718.7548,0.4976204149449655,0.013095274077499,1.009563856238887,3.4763515948098656e-08,0.0528832593747075,Startup_187,Fintech,1,4692850983.3,38,Australia,2019,0,Low risk low return
38.02000000000001,3396760378.7125,0.2748988406223497,0.0078542525892099,2.6377017732634926,4.0716861361854724e-08,0.1039343363789569,Startup_188,AI,3,933765489.98,35,Germany,2012,0,Low risk low return
39.55,1108299044.849,0.660143923366533,0.0440095948911022,0.5148211845991164,5.4056870417187494e-08,0.1009880789732744,Startup_189,SaaS,8,731636879.73,15,Canada,2013,0,Low risk low return
102.51,697379814.5791101,0.6365824666117289,0.0192903777761129,0.5708883804522542,2.3090970589297626e-07,0.0476026781955228,Startup_190,HealthTech,1,443939762.53,33,USA,2023,0,Low risk low return
87.76,10415760749.112,0.3396677341644608,0.0141528222568525,1.944053554158955,2.480569073507352e-08,0.1226688980899564,Startup_191,EdTech,5,3537897853.25,24,UK,2002,0,Low risk low return
92.85,4119459442.3809,0.5957364187500317,0.0192173038306461,0.6785947082070125,3.7834458825729096e-08,0.0541482163937745,Startup_192,HealthTech,6,2454112015.39,31,UK,2017,0,Low risk low return
166.84,8249717640.8136,0.3671033552066304,0.0159610154437665,1.7240284944743502,5.5089996264803e-08,0.1184360214988848,Startup_193,Biotech,3,3028499025.45,23,Brazil,2001,0,Low risk low return
14.289999999999992,5283177735.6817,0.2861932674473807,0.0357741584309225,2.4941422938394564,9.450996327785492e-09,0.436767786729932,Startup_194,AI,6,1512009898.68,8,China,2003,0,Low risk low return
121.4,20690412801.232,0.2089090146143737,0.0174090845511978,3.786772853464009,2.808615903380761e-08,0.3988977377886674,Startup_195,Blockchain,6,4322413750.27,12,Brazil,2019,0,Low risk low return
171.9,727195576.3811302,0.2318021267935398,0.0463604253587079,3.314024266441153,1.019781741648776e-06,0.8628048532882306,Startup_196,Biotech,8,168565481.2,5,UK,2013,0,Low risk low return
75.7,8856665634.2059,0.4719050385686982,0.0162725875368516,1.1190704024543352,1.811219211508328e-08,0.0730713931880805,Startup_197,E-commerce,9,4179505137.7,29,Germany,2000,0,Low risk low return
74.59,8017264022.3475,0.2779403357565284,0.2779403357565284,2.597894480763616,3.3473632472637325e-08,3.5978944807636166,Startup_198,AI,9,2228321054.22,1,Australia,2002,0,Low risk low return
91.34,2966463386.1173,0.2136524516250808,0.0062838956360317,3.680498596640532,1.4411664199796777e-07,0.1376617234306038,Startup_199,Fintech,5,633792175.1,34,India,2015,0,Low risk low return
144.69,3684352503.8972,0.4004652791526616,0.1001163197881654,1.497095383939114,9.80646479184532e-08,0.6242738459847785,Startup_200,SaaS,6,1475455253.97,4,Germany,2013,0,Low risk low return
24.450000000000003,1969040721.4526005,0.2756323286039592,0.2756323286039592,2.6280214482273028,4.504991869529141e-08,3.628021448227304,Startup_201,EdTech,3,542731279.17,1,Australia,2019,0,Low risk low return
40.60000000000001,7931295284.5667,0.5459421682881596,0.5459421682881596,0.8316958426852628,9.37638160537664e-09,1.8316958426852628,Startup_202,HealthTech,10,4330028544.99,1,Canada,2013,0,Low risk low return
47.31,2402454292.4264,0.2852376306222664,0.0057047526124453,2.505848782358864,6.903844390141674e-08,0.0701169756471772,Startup_203,SaaS,6,685270370.05,50,Australia,2006,0,Low risk low return
37.21000000000001,5298085929.7477,0.2375245880071876,0.0296905735008984,3.210090451645113,2.956869099198904e-08,0.5262613064556392,Startup_204,HealthTech,6,1258425677.69,8,Australia,2013,0,Low risk low return
98.86,6253327057.3994,0.2479350498812355,0.1239675249406177,3.0333143719656186,6.3763410285843e-08,2.01665718598281,Startup_205,SaaS,1,1550418955.9,2,India,2004,0,Low risk low return
130.02,7761659263.0891,0.6115552544316206,0.0254814689346508,0.6351752237488333,2.7391756760423345e-08,0.0681323009895347,Startup_206,Fintech,4,4746683505.45,24,USA,2016,0,Low risk low return
53.41,12768911221.391,0.2838854899364799,0.0177428431210299,2.522547067212744,1.4734164534299065e-08,0.2201591917007964,Startup_207,Fintech,6,3624908618.04,16,France,2015,0,Low risk low return
16.08,11313994823.993,0.295921641108581,0.0075877343873995,2.37927295973962,4.802787170927452e-09,0.0866480246087081,Startup_208,Biotech,4,3348055915.81,39,USA,2004,0,Low risk low return
110.7,9029865493.3728,0.2281060843732062,0.0207369167612005,3.3839251493348668,5.374393609600737e-08,0.3985386499395333,Startup_209,SaaS,10,2059767260.11,11,Singapore,2021,0,Low risk low return
151.06,4208170808.1526,0.237360947862404,0.0296701184828005,3.212992950212226,1.5123309962279e-07,0.5266241187765283,Startup_210,EdTech,9,998855411.79,8,Brazil,2011,0,Low risk low return
177.87,14179348714.215,0.3276392623804088,0.013651635932517,2.05213725832083,3.828692453224438e-08,0.1271723857633679,Startup_211,EdTech,6,4645711353.76,24,India,2021,0,Low risk low return
111.77,15948353330.895,0.2338140664407224,0.0111340031638439,3.276902648427804,2.9973590319744266e-08,0.2036620308775144,Startup_212,AI,6,3728949345.33,21,Singapore,2023,0,Low risk low return
10.480000000000004,10481365711.539,0.2659663011654116,0.0059103622481202,2.759874824811257,3.759384916857014e-09,0.0835527738846946,Startup_213,AI,5,2787690069.46,45,China,2009,0,Low risk low return
165.9,11494147053.679,0.2331094324169439,0.0233109432416943,3.2898307015366983,6.191698349266773e-08,0.4289830701536698,Startup_214,EdTech,9,2679394095.8,10,China,2010,0,Low risk low return
106.86,1562829428.6527996,0.2810830494781987,0.0104104833140073,2.557667393520867,2.432590087578261e-07,0.1317654590192913,Startup_215,EdTech,7,439284861.62,27,India,2019,0,Low risk low return
140.7,12253644328.431,0.2103224243346384,0.0075115151548085,3.7546047605885646,5.45937903765213e-08,0.169807312878163,Startup_216,Biotech,9,2577216182.09,28,China,2016,0,Low risk low return
141.44,22111913741.37,0.2010263590226267,0.0046750316051773,3.974472028752427,3.1819467639762544e-08,0.1156853960174983,Startup_217,Biotech,4,4445077510.45,43,China,2018,0,Low risk low return
90.56,20788206317.314,0.2258925856392379,0.0053783948961723,3.426882791084836,1.9284901229152418e-08,0.1054019712163056,Startup_218,Blockchain,4,4695901675.82,42,UK,2017,0,Low risk low return
188.35,16858063236.606,0.2080006918443588,0.0071724376498054,3.807676316520486,5.371470147592953e-08,0.1657819419489823,Startup_219,SaaS,5,3506488816.37,29,UK,2021,0,Low risk low return
65.43,8884770582.0012,0.3650424395932435,0.0107365423409777,1.7394075086564504,2.0173782951075343e-08,0.0805708090781308,Startup_220,AI,2,3243318328.48,34,UK,2012,0,Low risk low return
104.42,9276016886.4193,0.2577294599851523,0.0061364157139321,2.8800376179642395,4.367753239658257e-08,0.0923818480467676,Startup_221,Fintech,10,2390702822.95,42,China,2010,0,Low risk low return
153.71,9382352167.4352,0.3599982467502415,0.0899995616875603,1.777791306005379,4.550823653028645e-08,0.6944478265013447,Startup_222,Biotech,7,3377630330.67,4,China,2018,0,Low risk low return
138.81,7842816033.9004,0.4409409445461841,0.0489934382829093,1.2678773934890508,4.013916170282224e-08,0.2519863770543389,Startup_223,HealthTech,8,3458218709.89,9,Brazil,2014,0,Low risk low return
160.96,16420535787.809,0.227261347648628,0.0045452269529725,3.400220320554087,4.3132542807903664e-08,0.0880044064110817,Startup_224,Fintech,7,3731753092.25,50,France,2018,0,Low risk low return
26.010000000000005,13901643179.469,0.2613323334212328,0.0435553889035388,2.8265452533503903,7.159473218722429e-09,0.637757542225065,Startup_225,Biotech,7,3632948850.48,6,India,2010,0,Low risk low return
42.96,6118534838.5791,0.2069720696767474,0.0059134877050499,3.831569793749549,3.392384677304265e-08,0.1380448512499871,Startup_226,AI,9,1266365818.93,35,USA,2015,0,Low risk low return
103.9,18201047898.483,0.2100922539387806,0.0042018450787756,3.75981375444424,2.7171218483962964e-08,0.0951962750888848,Startup_227,Fintech,2,3823899177.04,50,Germany,2005,0,Low risk low return
102.15,1219367670.2406006,0.297892428752295,0.0119156971500918,2.356916468768412,2.812187215173845e-07,0.1342766587507364,Startup_228,EdTech,8,363240396.83,25,India,2011,0,Low risk low return
105.83,1930125716.3253,0.2000011740504366,0.0076923528480937,3.999970648911383,2.741515173331384e-07,0.1923065634196685,Startup_229,EdTech,8,386027409.33,26,China,2016,0,Low risk low return
100.82,5083482836.033,0.333456532101291,0.333456532101291,1.998891620741258,5.9476595663904573e-08,2.998891620741258,Startup_230,AI,4,1695120557.5,1,USA,2004,0,Low risk low return
25.260000000000005,1395188276.0305004,0.4678974258924529,0.0212680648132933,1.1372205630168433,3.8694556390198116e-08,0.0971463892280383,Startup_231,AI,9,652805002.99,22,Canada,2005,0,Low risk low return
29.430000000000007,2728289650.9789004,0.3131548606774404,0.0101017696992722,2.193308249588475,3.444614531733076e-08,0.1030099435351121,Startup_232,Blockchain,8,854377165.54,31,Australia,2007,0,Low risk low return
